"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002717","GO:0002717","positive regulation of natural killer cell mediated immunity","6/699","32/18903",0.000996113827044723,0.00854214593192126,0.00669879129766322,"NCR3/KIR2DL4/KLRC3/KLRK1/IL21/KLRC2",6
"GO:0045671","GO:0045671","negative regulation of osteoclast differentiation","6/699","32/18903",0.000996113827044723,0.00854214593192126,0.00669879129766322,"FSTL3/LILRB4/CCL3/TMEM178A/ZNF675/TNFAIP6",6
"GO:0001973","GO:0001973","G protein-coupled adenosine receptor signaling pathway","4/699","13/18903",0.00101476740861178,0.00865312921602352,0.00678582491470225,"P2RY1/ADORA2A/ADORA3/P2RY12",4
"GO:0035588","GO:0035588","G protein-coupled purinergic receptor signaling pathway","4/699","13/18903",0.00101476740861178,0.00865312921602352,0.00678582491470225,"P2RY1/ADORA2A/ADORA3/P2RY12",4
"GO:0051918","GO:0051918","negative regulation of fibrinolysis","4/699","13/18903",0.00101476740861178,0.00865312921602352,0.00678582491470225,"PLAU/THBS1/THBD/SERPINE1",4
"GO:0051851","GO:0051851","modulation by host of symbiont process","10/699","84/18903",0.00104960398815114,0.00893342720252238,0.00700563592327967,"CCL5/CCL8/CSF1R/CCL4/CCL3/IFI27/CX3CR1/ZNF502/APOE/PTX3",10
"GO:0010888","GO:0010888","negative regulation of lipid storage","5/699","22/18903",0.00106275897280073,0.0089781403928984,0.00704070021894598,"NFKBIA/IL6/TREM2/TNF/NR1H3",5
"GO:0015874","GO:0015874","norepinephrine transport","5/699","22/18903",0.00106275897280073,0.0089781403928984,0.00704070021894598,"P2RY1/ADORA2A/ADORA3/SLC22A3/FFAR3",5
"GO:0033630","GO:0033630","positive regulation of cell adhesion mediated by integrin","5/699","22/18903",0.00106275897280073,0.0089781403928984,0.00704070021894598,"LIF/CCL5/CXCL13/P2RY12/PODXL",5
"GO:0061042","GO:0061042","vascular wound healing","5/699","22/18903",0.00106275897280073,0.0089781403928984,0.00704070021894598,"ALOX5/CXCR4/TNF/XBP1/SERPINE1",5
"GO:0019079","GO:0019079","viral genome replication","13/699","130/18903",0.00106612501847326,0.00897839589576037,0.00704090058550046,"APOBEC3A/CCL5/CXCR6/OASL/RSAD2/CCL8/CCL2/TNF/IFI27/ISG15/APOBEC3H/CLEC4M/APOBEC3B",13
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division","7/699","44/18903",0.00106674010642697,0.00897839589576037,0.00704090058550046,"RGCC/IGF2/EREG/IL1B/TNF/EDN1/NUSAP1",7
"GO:0045071","GO:0045071","negative regulation of viral genome replication","8/699","57/18903",0.00111861753287383,0.00939762788708238,0.00736966429868819,"APOBEC3A/CCL5/OASL/RSAD2/TNF/ISG15/APOBEC3H/APOBEC3B",8
"GO:0045598","GO:0045598","regulation of fat cell differentiation","14/699","147/18903",0.00112410338338297,0.00942629128685531,0.00739214227254753,"WNT1/SOD2/IL6/ALOX5/ZBTB16/TPH1/BBS12/TNF/METRNL/RORC/XBP1/RARRES2/WNT10B/MIR21",14
"GO:0002828","GO:0002828","regulation of type 2 immune response","6/699","33/18903",0.00117988462087202,0.00983958826029966,0.00771625171660579,"CD74/RSAD2/CD86/IL6/NLRP3/CCR2",6
"GO:0050901","GO:0050901","leukocyte tethering or rolling","6/699","33/18903",0.00117988462087202,0.00983958826029966,0.00771625171660579,"FUT7/SELL/VCAM1/TNF/CX3CR1/SELE",6
"GO:0090279","GO:0090279","regulation of calcium ion import","6/699","33/18903",0.00117988462087202,0.00983958826029966,0.00771625171660579,"CCL3/FCRL3/CCL2/STC1/SPINK1/LGALS3",6
"GO:1904646","GO:1904646","cellular response to amyloid-beta","7/699","45/18903",0.0012235721624334,0.0101852298136626,0.00798730545980237,"ADRB2/LGMN/FPR2/TREM2/VCAM1/FCGR2B/TNF",7
"GO:0001961","GO:0001961","positive regulation of cytokine-mediated signaling pathway","8/699","58/18903",0.00125631303835394,0.0104386522108202,0.00818604050392851,"TXK/CD74/CXCR4/TREM2/IL7/EDN1/HSPA1A/HSPA1B",8
"GO:0043491","GO:0043491","protein kinase B signaling","18/699","218/18903",0.00128052657833261,0.0106204257272294,0.00832858815642375,"CCR7/CASS4/CCL5/CD40/IGF2/IL1B/OSM/BANK1/CCL3/CCL2/ADTRP/THBS1/TNF/P2RY12/CX3CR1/F10/HYAL2/MIR21",18
"GO:1903317","GO:1903317","regulation of protein maturation","9/699","72/18903",0.0013036760850333,0.0107927282449478,0.00846370860688861,"ASTL/IL1R2/CST7/PLAU/THBS1/SERPINE2/CLEC3B/SERPINE1/PLAUR",9
"GO:0021782","GO:0021782","glial cell development","12/699","117/18903",0.00131541798847382,0.0108536917620027,0.00851151648570228,"C5AR1/IL1B/IFNG/IL6/C1QA/S100A9/ADORA2A/TREM2/S100A8/CLU/TNF/MAL",12
"GO:0030168","GO:0030168","platelet activation","13/699","133/18903",0.00131581609699966,0.0108536917620027,0.00851151648570228,"TXK/CD40/PLEK/IL6/P2RY1/LCK/FCER1G/THBD/SERPINE2/P2RY12/APOE/CD40LG/TSPAN32",13
"GO:0019915","GO:0019915","lipid storage","10/699","87/18903",0.00137774556642312,0.0111949042628797,0.00877909694496224,"NFKBIA/IL1B/IL6/C3/TREM2/TNF/MSR1/NR1H3/PLIN2/APOE",10
"GO:0048145","GO:0048145","regulation of fibroblast proliferation","10/699","87/18903",0.00137774556642312,0.0111949042628797,0.00877909694496224,"LIF/WNT1/CD74/SOD2/EREG/CD300A/IFI30/CCNA2/S100A6/CD248",10
"GO:0014061","GO:0014061","regulation of norepinephrine secretion","4/699","14/18903",0.0013793501402008,0.0111949042628797,0.00877909694496224,"P2RY1/ADORA2A/ADORA3/FFAR3",4
"GO:0043301","GO:0043301","negative regulation of leukocyte degranulation","4/699","14/18903",0.0013793501402008,0.0111949042628797,0.00877909694496224,"CD300A/FCGR2B/HMOX1/CCR2",4
"GO:0046131","GO:0046131","pyrimidine ribonucleoside metabolic process","4/699","14/18903",0.0013793501402008,0.0111949042628797,0.00877909694496224,"APOBEC3A/CDA/APOBEC3H/APOBEC3B",4
"GO:0046133","GO:0046133","pyrimidine ribonucleoside catabolic process","4/699","14/18903",0.0013793501402008,0.0111949042628797,0.00877909694496224,"APOBEC3A/CDA/APOBEC3H/APOBEC3B",4
"GO:0048243","GO:0048243","norepinephrine secretion","4/699","14/18903",0.0013793501402008,0.0111949042628797,0.00877909694496224,"P2RY1/ADORA2A/ADORA3/FFAR3",4
"GO:1902043","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/699","14/18903",0.0013793501402008,0.0111949042628797,0.00877909694496224,"THBS1/ATF3/PMAIP1/MAL",4
"GO:1902947","GO:1902947","regulation of tau-protein kinase activity","4/699","14/18903",0.0013793501402008,0.0111949042628797,0.00877909694496224,"C5AR1/IFNG/CLU/DKK1",4
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","6/699","34/18903",0.00138851747865867,0.0112492191452828,0.00882169093299231,"LGMN/CD74/IFI30/TREM2/FCER1G/FCGR2B",6
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","8/699","59/18903",0.00140716597586396,0.0113800166553411,0.00892426295987144,"LIF/CD74/CCR1/TYROBP/IFNG/TREM2/TNF/FOS",8
"GO:1905952","GO:1905952","regulation of lipid localization","16/699","185/18903",0.00144544886627833,0.0116688545243961,0.00915077098479656,"NFKBIA/IL1B/FASLG/IL6/C3/TREM2/THBS1/TNF/MSR1/NR1H3/APOC1/PLIN2/SPP1/APOC2/APOE/EDN1",16
"GO:0046686","GO:0046686","response to cadmium ion","8/699","60/18903",0.00157204968614772,0.0126683791197542,0.00993460290648783,"NCF1/MMP9/SOD2/FOS/MT2A/MT1DP/CER1/HMOX1",8
"GO:0099024","GO:0099024","plasma membrane invagination","13/699","136/18903",0.00161234396820228,0.012860116845871,0.0100849645394289,"CD300A/FCGR1A/MARCO/STAP1/AIF1/C3/TREM2/IGLL1/IGLL5/FCGR2B/THBS1/HAVCR1/MSR1",13
"GO:0006213","GO:0006213","pyrimidine nucleoside metabolic process","5/699","24/18903",0.00161356375970329,0.012860116845871,0.0100849645394289,"APOBEC3A/CDA/APOBEC3H/TK1/APOBEC3B",5
"GO:0050855","GO:0050855","regulation of B cell receptor signaling pathway","5/699","24/18903",0.00161356375970329,0.012860116845871,0.0100849645394289,"CD300A/STAP1/FCRL3/CD19/FCGR2B",5
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","5/699","24/18903",0.00161356375970329,0.012860116845871,0.0100849645394289,"IL1B/IFNG/TNF/TIMP1/APOE",5
"GO:0071676","GO:0071676","negative regulation of mononuclear cell migration","5/699","24/18903",0.00161356375970329,0.012860116845871,0.0100849645394289,"CCL2/ADTRP/APOD/KLRK1/DUSP1",5
"GO:0006691","GO:0006691","leukotriene metabolic process","6/699","35/18903",0.0016241379690935,0.012860116845871,0.0100849645394289,"CYP4F12/DPEP2/ALOX5AP/LTC4S/ALOX5/GGT5",6
"GO:0032633","GO:0032633","interleukin-4 production","6/699","35/18903",0.0016241379690935,0.012860116845871,0.0100849645394289,"CD83/CD86/HAVCR2/NLRP3/FCER1G/CD40LG",6
"GO:0032673","GO:0032673","regulation of interleukin-4 production","6/699","35/18903",0.0016241379690935,0.012860116845871,0.0100849645394289,"CD83/CD86/HAVCR2/NLRP3/FCER1G/CD40LG",6
"GO:0043372","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","6/699","35/18903",0.0016241379690935,0.012860116845871,0.0100849645394289,"CD80/IFNG/CD83/CD86/NLRP3/MIR21",6
"GO:2000406","GO:2000406","positive regulation of T cell migration","6/699","35/18903",0.0016241379690935,0.012860116845871,0.0100849645394289,"CCL5/CXCL13/CXCL10/AIF1/XCL2/CCR2",6
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway","10/699","89/18903",0.00163956772563953,0.0129372140851244,0.0101454245596043,"CCL5/IL1RN/STAP1/IL6/IL1R2/TREM2/NR1H3/ZNF675/ISG15/MIR21",10
"GO:0048678","GO:0048678","response to axon injury","10/699","89/18903",0.00163956772563953,0.0129372140851244,0.0101454245596043,"RTN4R/SOD2/TYROBP/AIF1/TREM2/APOD/P2RY12/SPP1/PTN/TNC",10
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","22/699","298/18903",0.00170953764790155,0.0134659421312176,0.0105600555975456,"RIPK3/CD74/MMP9/SOD2/S100A9/LCK/TREM2/S100A8/CLU/TNF/GSKIP/BCL2A1/CYP1B1/IFI6/HSPA1A/ELL3/XBP1/PMAIP1/ING2/HMOX1/PLAUR/MIR21",22
"GO:1904019","GO:1904019","epithelial cell apoptotic process","13/699","137/18903",0.00172269961539421,0.0135461414393888,0.0106229482748585,"RGCC/CD40/FASLG/IL6/CCL2/THBS1/TNF/CD248/CD40LG/SERPINE1/HMOX1/RAMP2/ECSCR",13
"GO:0007608","GO:0007608","sensory perception of smell","30/699","457/18903",0.00180801478862943,0.0141888810973572,0.0111269877588215,"OR2A12/OR10H1/OR5J2/OR2B11/OR2A4/OR5M8/OR5AP2/OR5M10/OR10G7/OR1J2/OR52N4/OR52N2/OR4C13/OR4F21/OR5W2/OR2A7/OR10G2/OR52H1/OR10Z1/OR52E2/OR13D1/OR5B12/OR6F1/OR56B4/OR4P4/OR56B1/OR5D16/OR6B3/OR4F17/OR4D11",30
"GO:0001771","GO:0001771","immunological synapse formation","4/699","15/18903",0.00182629162639252,0.0141888810973572,0.0111269877588215,"CCR7/PRF1/HAVCR2/LGALS3",4
"GO:0045579","GO:0045579","positive regulation of B cell differentiation","4/699","15/18903",0.00182629162639252,0.0141888810973572,0.0111269877588215,"BTK/IL2/IL7/XBP1",4
"GO:0060099","GO:0060099","regulation of phagocytosis, engulfment","4/699","15/18903",0.00182629162639252,0.0141888810973572,0.0111269877588215,"CD300A/STAP1/C3/TREM2",4
"GO:0090280","GO:0090280","positive regulation of calcium ion import","4/699","15/18903",0.00182629162639252,0.0141888810973572,0.0111269877588215,"CCL3/CCL2/STC1/LGALS3",4
"GO:1905153","GO:1905153","regulation of membrane invagination","4/699","15/18903",0.00182629162639252,0.0141888810973572,0.0111269877588215,"CD300A/STAP1/C3/TREM2",4
"GO:2000402","GO:2000402","negative regulation of lymphocyte migration","4/699","15/18903",0.00182629162639252,0.0141888810973572,0.0111269877588215,"CCL2/ADTRP/APOD/KLRK1",4
"GO:0050871","GO:0050871","positive regulation of B cell activation","14/699","155/18903",0.0018656500179606,0.0144699306000528,0.0113473881099598,"CD40/CD74/BTK/IL2/IL6/FCRL3/TNFRSF13C/TNFSF13/IGLL1/IL7/IGLL5/GPR183/IL21/XBP1",14
"GO:0006958","GO:0006958","complement activation, classical pathway","11/699","106/18903",0.00187572363239247,0.0145232775284903,0.0113892230239055,"C1QB/C1QC/C1QA/C3/TREM2/IGLL1/IGLL5/CLU/SERPING1/C1R/C1S",11
"GO:0045444","GO:0045444","fat cell differentiation","19/699","244/18903",0.00188476026030245,0.0145511805286223,0.011411104688765,"ADRB2/WNT1/SOD2/IL6/ALOX5/ZBTB16/TPH1/BBS12/TNF/METRNL/NUDT7/RORC/EGR2/RGS2/GDF10/XBP1/RARRES2/WNT10B/MIR21",19
"GO:0030278","GO:0030278","regulation of ossification","12/699","122/18903",0.00188581378216498,0.0145511805286223,0.011411104688765,"ADRB2/CCR1/CCL3/ALOX5/ZBTB16/TPH1/ISG15/PTN/EGR2/GDF10/DKK1/WNT10B",12
"GO:0045589","GO:0045589","regulation of regulatory T cell differentiation","6/699","36/18903",0.00188893212582775,0.0145511805286223,0.011411104688765,"IFNG/IL2/LILRB4/CTLA4/IL4I1/MIR21",6
"GO:0048525","GO:0048525","negative regulation of viral process","10/699","91/18903",0.00194030527403071,0.0148964315379554,0.0116818521654836,"APOBEC3A/CCL5/OASL/RSAD2/FCN1/TNF/ISG15/PTX3/APOBEC3H/APOBEC3B",10
"GO:1901216","GO:1901216","positive regulation of neuron death","10/699","91/18903",0.00194030527403071,0.0148964315379554,0.0116818521654836,"TYROBP/IFNG/FASLG/CCL3/C1QA/CLU/FCGR2B/TNF/FOS/DKK1",10
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","8/699","62/18903",0.00194754120595138,0.0149184188480278,0.0116990947181801,"CCL5/RIPK3/CD74/BTK/IL2/IL7R/PDCD1/LGALS3",8
"GO:0001911","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","5/699","25/18903",0.00195629870922433,0.0149184188480278,0.0116990947181801,"HAVCR2/IL7R/KIR2DL4/FCGR2B/CX3CR1",5
"GO:0032693","GO:0032693","negative regulation of interleukin-10 production","5/699","25/18903",0.00195629870922433,0.0149184188480278,0.0116990947181801,"PDCD1LG2/BTK/TYROBP/LILRB4/FCGR2B",5
"GO:0046697","GO:0046697","decidualization","5/699","25/18903",0.00195629870922433,0.0149184188480278,0.0116990947181801,"LIF/CTSB/SPP1/STC1/PTN",5
"GO:0030100","GO:0030100","regulation of endocytosis","17/699","209/18903",0.00202349277004711,0.0154049826463385,0.0120806603533096,"CD300A/STAP1/CD14/CD177/C3/TREM2/CLU/NR1H3/APOC1/APOC2/GPC3/APOE/CD63/SERPINE1/DKK1/LGALS3/SELE",17
"GO:0043300","GO:0043300","regulation of leukocyte degranulation","7/699","49/18903",0.00203901631502588,0.0154972059394526,0.0121529822965634,"CD300A/CD177/FCGR2B/FGR/KLRC2/HMOX1/CCR2",7
"GO:0034121","GO:0034121","regulation of toll-like receptor signaling pathway","9/699","77/18903",0.00209908646285586,0.015927125164741,0.0124901269892451,"RSAD2/CD300A/LILRA2/CD14/FCRL3/TREM2/LILRA4/NR1H3/NINJ1",9
"GO:0010573","GO:0010573","vascular endothelial growth factor production","8/699","63/18903",0.0021600313932951,0.0163078782101764,0.0127887153308222,"C3AR1/C5AR1/IL1B/IL6/C3/TNF/CYP1B1/CCR2",8
"GO:0032623","GO:0032623","interleukin-2 production","8/699","63/18903",0.0021600313932951,0.0163078782101764,0.0127887153308222,"IL1B/CD80/VSIG4/LILRB4/CD83/CD86/HAVCR2/CCR2",8
"GO:0032663","GO:0032663","regulation of interleukin-2 production","8/699","63/18903",0.0021600313932951,0.0163078782101764,0.0127887153308222,"IL1B/CD80/VSIG4/LILRB4/CD83/CD86/HAVCR2/CCR2",8
"GO:0051341","GO:0051341","regulation of oxidoreductase activity","11/699","108/18903",0.00217861364123229,0.0164208938630195,0.0128773427410536,"RIPK3/IL1B/IFNG/CNR2/FCER2/GZMA/TNF/APOE/EDN1/HP/MIR21",11
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","15/699","175/18903",0.00219117744991889,0.0164882475329161,0.0129301618079912,"CCL5/MMP9/SOD2/EREG/IFNG/AIF1/IL6/THBS1/TNF/APOD/CALCRL/APOE/EDN1/HMOX1/MIR21",15
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","7/699","50/18903",0.00229672186624269,0.0172538857554926,0.0135305789283997,"THBS1/ATF3/PMAIP1/SERPINE1/LGALS3/HMOX1/MAL",7
"GO:0008037","GO:0008037","cell recognition","18/699","230/18903",0.00232032360296198,0.0174024270222149,0.0136470656932939,"CCR7/ASTL/FCGR1A/FCN1/FOLR2/PRF1/CFP/NCR3/HAVCR2/CXCR4/TREM2/IGLL1/IGLL5/SPON2/NRP1/PTX3/LGALS3/CLEC4M",18
"GO:1901214","GO:1901214","regulation of neuron death","23/699","325/18903",0.00234241686042189,0.0175020362271587,0.0137251797035862,"LGMN/CCL5/WNT1/SOD2/TYROBP/IFNG/FASLG/CCL3/C1QA/ADORA2A/CCL2/TREM2/CLU/ALKBH1/FCGR2B/TNF/FOS/NRP1/CX3CR1/APOE/PM20D1/DKK1/HMOX1",23
"GO:0002726","GO:0002726","positive regulation of T cell cytokine production","5/699","26/18903",0.00234931680550236,0.0175020362271587,0.0137251797035862,"IL18R1/RSAD2/IL1B/IL6/NLRP3",5
"GO:0035821","GO:0035821","modulation of process of another organism","5/699","26/18903",0.00234931680550236,0.0175020362271587,0.0137251797035862,"IFNG/PRF1/S100A9/FCER2/RNASE7",5
"GO:0010820","GO:0010820","positive regulation of T cell chemotaxis","4/699","16/18903",0.00236441149471407,0.0175020362271587,0.0137251797035862,"CCL5/CXCL13/XCL2/CCR2",4
"GO:0023035","GO:0023035","CD40 signaling pathway","4/699","16/18903",0.00236441149471407,0.0175020362271587,0.0137251797035862,"CD40/CD86/TREM2/CD40LG",4
"GO:0046135","GO:0046135","pyrimidine nucleoside catabolic process","4/699","16/18903",0.00236441149471407,0.0175020362271587,0.0137251797035862,"APOBEC3A/CDA/APOBEC3H/APOBEC3B",4
"GO:0051044","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","4/699","16/18903",0.00236441149471407,0.0175020362271587,0.0137251797035862,"IL1B/IFNG/TNF/APOE",4
"GO:0070431","GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","4/699","16/18903",0.00236441149471407,0.0175020362271587,0.0137251797035862,"NFKBIA/SLC15A3/HSPA1A/HSPA1B",4
"GO:0045926","GO:0045926","negative regulation of growth","19/699","249/18903",0.0023713117365634,0.0175038272303376,0.0137265842167618,"ADRB2/LGMN/SEMA4A/RTN4R/CDA/PI16/SERPINE2/NRP1/MT2A/INHBA/SPP1/GPC3/EAF2/HSPA1A/FBP1/RGS2/HYAL2/MEG3/HSPA1B",19
"GO:0038061","GO:0038061","NIK/NF-kappaB signaling","13/699","142/18903",0.00237235590184554,0.0175038272303376,0.0137265842167618,"TNFRSF10A/NFKBIA/RIPK3/IL18R1/IL1B/CD86/CD14/HAVCR2/NLRP3/TREM2/TNF/EDN1/MIR21",13
"GO:0002218","GO:0002218","activation of innate immune response","8/699","64/18903",0.00239031509612757,0.0176077505865475,0.0138080814049099,"HCK/TYROBP/FCN1/LILRA2/MNDA/KLRC3/KLRK1/KLRC2",8
"GO:0060761","GO:0060761","negative regulation of response to cytokine stimulus","10/699","94/18903",0.00247336296414271,0.0181900237411466,0.0142647027705454,"CCL5/IL1RN/STAP1/IL6/IL1R2/TREM2/NR1H3/ZNF675/ISG15/MIR21",10
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","9/699","79/18903",0.00250908260568491,0.0184229086314021,0.0144473322044879,"IL2RA/CD80/IFNG/IL2/CD83/CD86/BATF/NLRP3/MIR21",9
"GO:0045742","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","6/699","38/18903",0.00251505014544494,0.0184369401791085,0.0144583358106563,"NCF1/MMP9/EREG/FASLG/AREG/PLAUR",6
"GO:0010324","GO:0010324","membrane invagination","13/699","143/18903",0.0025237693006357,0.0184710651713193,0.014485096791173,"CD300A/FCGR1A/MARCO/STAP1/AIF1/C3/TREM2/IGLL1/IGLL5/FCGR2B/THBS1/HAVCR1/MSR1",13
"GO:0001659","GO:0001659","temperature homeostasis","15/699","178/18903",0.00258298981975959,0.0188740976379539,0.0148011567603757,"ADRB2/IL18R1/IL1B/NMU/G0S2/CXCR4/TSHR/TNF/NR1H3/ID1/ALPL/LCN2/WNT10B/GATM/CCR2",15
"GO:0060760","GO:0060760","positive regulation of response to cytokine stimulus","8/699","65/18903",0.00263939531968046,0.019224441871711,0.0150758983678104,"TXK/CD74/CXCR4/TREM2/IL7/EDN1/HSPA1A/HSPA1B",8
"GO:1905953","GO:1905953","negative regulation of lipid localization","8/699","65/18903",0.00263939531968046,0.019224441871711,0.0150758983678104,"NFKBIA/IL6/TREM2/THBS1/TNF/NR1H3/APOC1/APOC2",8
"GO:0045638","GO:0045638","negative regulation of myeloid cell differentiation","10/699","95/18903",0.00267506400759454,0.0194530654632275,0.0152551860710991,"NFKBIA/FSTL3/LILRB4/C1QC/CCL3/ZBTB16/TMEM178A/ZNF675/INHBA/TNFAIP6",10
"GO:1901222","GO:1901222","regulation of NIK/NF-kappaB signaling","11/699","111/18903",0.00270625882364519,0.0196484766029831,0.015408428412414,"NFKBIA/IL18R1/IL1B/CD86/CD14/HAVCR2/NLRP3/TREM2/TNF/EDN1/MIR21",11
"GO:0048659","GO:0048659","smooth muscle cell proliferation","15/699","179/18903",0.00272580334599037,0.0197273506489271,0.0154702818128116,"CCL5/MMP9/SOD2/EREG/IFNG/AIF1/IL6/THBS1/TNF/APOD/CALCRL/APOE/EDN1/HMOX1/MIR21",15
"GO:0048771","GO:0048771","tissue remodeling","15/699","179/18903",0.00272580334599037,0.0197273506489271,0.0154702818128116,"ADRB2/LIF/IL2/CSF1R/IL6/IL7/TPH1/ZNF675/CST3/TIMP1/HAMP/SPP1/PTN/IL21/CCR2",15
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","9/699","80/18903",0.00273660134374785,0.0197740112994181,0.0155068733159237,"LGMN/NCF1/MMP9/EREG/FASLG/AREG/IFI6/PLAUR/MIR21",9
"GO:0032740","GO:0032740","positive regulation of interleukin-17 production","5/699","27/18903",0.00279671659736115,0.0200806902606736,0.0157473724098526,"BTK/IL2/OSM/IL6/IL21",5
"GO:0032753","GO:0032753","positive regulation of interleukin-4 production","5/699","27/18903",0.00279671659736115,0.0200806902606736,0.0157473724098526,"CD86/HAVCR2/NLRP3/FCER1G/CD40LG",5
"GO:0034143","GO:0034143","regulation of toll-like receptor 4 signaling pathway","5/699","27/18903",0.00279671659736115,0.0200806902606736,0.0157473724098526,"LILRA2/CD14/TREM2/NR1H3/NINJ1",5
"GO:0045954","GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","5/699","27/18903",0.00279671659736115,0.0200806902606736,0.0157473724098526,"NCR3/KLRC3/KLRK1/IL21/KLRC2",5
"GO:0010543","GO:0010543","regulation of platelet activation","7/699","52/18903",0.00288679582855554,0.0206830499530801,0.0162197457335717,"TXK/PLEK/IL6/FCER1G/THBD/SERPINE2/APOE",7
"GO:0045807","GO:0045807","positive regulation of endocytosis","10/699","96/18903",0.00288971104955025,0.0206830499530801,0.0162197457335717,"STAP1/CD14/C3/TREM2/CLU/GPC3/APOE/CD63/SERPINE1/SELE",10
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","18/699","235/18903",0.00292610278053092,0.020910592983511,0.0163981860557393,"PRCP/RIPK3/NCF1/SOD2/TYROBP/FPR2/CD177/ALOX5/NCF2/THBS1/TNF/CYP1B1/EDN1/IFI6/HBG1/PMAIP1/HP/MIR21",18
"GO:0002921","GO:0002921","negative regulation of humoral immune response","4/699","17/18903",0.00300234163922572,0.0213881547810046,0.0167726922791921,"VSIG4/FCGR2B/SERPING1/A2M",4
"GO:0008228","GO:0008228","opsonization","4/699","17/18903",0.00300234163922572,0.0213881547810046,0.0167726922791921,"FCN1/CFP/SPON2/PTX3",4
"GO:0110148","GO:0110148","biomineralization","15/699","181/18903",0.0030310219182266,0.0215586770240061,0.0169064166297921,"ADRB2/CCR1/CCL3/ALOX5/ADORA2A/PTHLH/FGR/ISG15/SPP1/GPC3/PTN/CER1/CLEC3B/ALPL/WNT10B",15
"GO:1905954","GO:1905954","positive regulation of lipid localization","11/699","113/18903",0.0031120178650998,0.0221001893701228,0.0173310731763617,"NFKBIA/IL1B/FASLG/C3/TREM2/MSR1/NR1H3/PLIN2/SPP1/APOE/EDN1",11
"GO:1901224","GO:1901224","positive regulation of NIK/NF-kappaB signaling","8/699","67/18903",0.00319806925977139,0.0226758576999391,0.0177825150071203,"IL18R1/IL1B/CD86/CD14/HAVCR2/TREM2/TNF/EDN1",8
"GO:0048146","GO:0048146","positive regulation of fibroblast proliferation","7/699","53/18903",0.00322216220240077,0.0228111015730709,0.0178885738929808,"LIF/WNT1/CD74/EREG/CCNA2/S100A6/CD248",7
"GO:0072527","GO:0072527","pyrimidine-containing compound metabolic process","9/699","82/18903",0.00324044706506077,0.0229048707786955,0.0179621081481473,"APOBEC3A/CDA/CMPK2/SLC25A19/TPK1/TKTL1/APOBEC3H/TK1/APOBEC3B",9
"GO:0006882","GO:0006882","cellular zinc ion homeostasis","6/699","40/18903",0.00328532644600282,0.0231142549490446,0.0181263082062336,"S100A9/LCK/S100A8/SLC39A8/MT2A/MT1DP",6
"GO:1901186","GO:1901186","positive regulation of ERBB signaling pathway","6/699","40/18903",0.00328532644600282,0.0231142549490446,0.0181263082062336,"NCF1/MMP9/EREG/FASLG/AREG/PLAUR",6
"GO:1904994","GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","6/699","40/18903",0.00328532644600282,0.0231142549490446,0.0181263082062336,"FUT7/IL6/ALOX5/TNF/SELE/MIR21",6
"GO:0031342","GO:0031342","negative regulation of cell killing","5/699","28/18903",0.00330261509607718,0.0231641753266524,0.0181654560027897,"HAVCR2/IL7R/KIR2DL4/FCGR2B/CX3CR1",5
"GO:0031664","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","5/699","28/18903",0.00330261509607718,0.0231641753266524,0.0181654560027897,"SCIMP/LILRA2/CD14/LY86/CD180",5
"GO:0014009","GO:0014009","glial cell proliferation","7/699","54/18903",0.00358645801893999,0.0251162583914981,0.0196962887878206,"IL1B/CSF1R/IL6/TREM2/CLU/TNF/AREG",7
"GO:0051051","GO:0051051","negative regulation of transport","30/699","479/18903",0.00362058841974642,0.025316268258073,0.0198531374724881,"LIF/CD74/MMP9/TRH/RSAD2/CD300A/IL1B/OSM/P2RY1/ADTRP/FCGR2B/THBS1/TNF/SERPINE2/NR1H3/APOD/GPR35/APOC1/HAMP/INHBA/APOC2/APOE/STC1/EDN1/RGS2/SPINK1/LGALS3/HMOX1/GEM/CCR2",30
"GO:0002827","GO:0002827","positive regulation of T-helper 1 type immune response","4/699","18/18903",0.00374846493312368,0.0261300201243054,0.0204912855401304,"IL18R1/IL1B/SLC11A1/CCR2",4
