"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032652","GO:0032652","regulation of interleukin-1 production","4/85","130/18903",0.00281337807241296,0.0106973374203943,0.00607496542087143,"IFNG/IL6/TNF/CCR7",4
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","5/85","215/18903",0.00285183638489123,0.0108296658615998,0.00615011409319323,"IL2/TNF/TNFSF13/CD19/C3",5
"GO:0032615","GO:0032615","interleukin-12 production","3/85","63/18903",0.002868696289483,0.0108381102161335,0.0061549096006899,"IFNG/THBS1/CCR7",3
"GO:0032655","GO:0032655","regulation of interleukin-12 production","3/85","63/18903",0.002868696289483,0.0108381102161335,0.0061549096006899,"IFNG/THBS1/CCR7",3
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","3/85","63/18903",0.002868696289483,0.0108381102161335,0.0061549096006899,"IFNG/IL6/TNF",3
"GO:2001244","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","3/85","63/18903",0.002868696289483,0.0108381102161335,0.0061549096006899,"PMAIP1/S100A8/LCK",3
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","5/85","216/18903",0.0029092592306258,0.0108704354673983,0.00617326695223798,"FOS/ID1/THBS1/CLDN5/HSPA1A",5
"GO:0002827","GO:0002827","positive regulation of T-helper 1 type immune response","2/85","18/18903",0.00291762194347793,0.0108704354673983,0.00617326695223798,"CCR2/IL1B",2
"GO:0002830","GO:0002830","positive regulation of type 2 immune response","2/85","18/18903",0.00291762194347793,0.0108704354673983,0.00617326695223798,"CD86/IL6",2
"GO:0003159","GO:0003159","morphogenesis of an endothelium","2/85","18/18903",0.00291762194347793,0.0108704354673983,0.00617326695223798,"CXCL10/CXCR4",2
"GO:0030730","GO:0030730","sequestering of triglyceride","2/85","18/18903",0.00291762194347793,0.0108704354673983,0.00617326695223798,"IL1B/TNF",2
"GO:0032310","GO:0032310","prostaglandin secretion","2/85","18/18903",0.00291762194347793,0.0108704354673983,0.00617326695223798,"EDN1/IL1B",2
"GO:0032354","GO:0032354","response to follicle-stimulating hormone","2/85","18/18903",0.00291762194347793,0.0108704354673983,0.00617326695223798,"EDN1/CYP1B1",2
"GO:0032604","GO:0032604","granulocyte macrophage colony-stimulating factor production","2/85","18/18903",0.00291762194347793,0.0108704354673983,0.00617326695223798,"CD80/IL1B",2
"GO:0032645","GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","2/85","18/18903",0.00291762194347793,0.0108704354673983,0.00617326695223798,"CD80/IL1B",2
"GO:0051770","GO:0051770","positive regulation of nitric-oxide synthase biosynthetic process","2/85","18/18903",0.00291762194347793,0.0108704354673983,0.00617326695223798,"CCL2/IFNG",2
"GO:0061154","GO:0061154","endothelial tube morphogenesis","2/85","18/18903",0.00291762194347793,0.0108704354673983,0.00617326695223798,"CXCL10/CXCR4",2
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","4/85","132/18903",0.00297246774810036,0.0110608661681825,0.00628141161262149,"EDN1/IL1B/TNF/C3",4
"GO:0050918","GO:0050918","positive chemotaxis","3/85","64/18903",0.0030000925190939,0.0111496537535209,0.0063318336465853,"CCL5/CXCL10/CXCL8",3
"GO:0019724","GO:0019724","B cell mediated immunity","5/85","218/18903",0.00302661079794744,0.0112341117587974,0.00637979693328059,"IL2/TNF/TNFSF13/CD19/C3",5
"GO:0002377","GO:0002377","immunoglobulin production","5/85","219/18903",0.00308655338304024,0.0114422667341241,0.00649800712218998,"CD86/IL2/IL6/TNF/TNFSF13",5
"GO:0030198","GO:0030198","extracellular matrix organization","6/85","318/18903",0.00310631645584065,0.01150113667775,0.00653143907425442,"IL6/MMP9/PTX3/TNF/CYP1B1/TGFBI",6
"GO:0001885","GO:0001885","endothelial cell development","3/85","65/18903",0.00313513696279592,0.0115644778129533,0.00656741019407208,"IL1B/TNF/CLDN5",3
"GO:0050435","GO:0050435","amyloid-beta metabolic process","3/85","65/18903",0.00313513696279592,0.0115644778129533,0.00656741019407208,"IFNG/TNF/APOE",3
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","3/85","65/18903",0.00313513696279592,0.0115644778129533,0.00656741019407208,"CXCL10/TNF/LIF",3
"GO:0043062","GO:0043062","extracellular structure organization","6/85","319/18903",0.00315465819546485,0.0116220119091628,0.00660008352494479,"IL6/MMP9/PTX3/TNF/CYP1B1/TGFBI",6
"GO:0001503","GO:0001503","ossification","7/85","429/18903",0.00318618832556442,0.0117090444420866,0.00664950887325578,"IL6/MMP9/TNF/DKK1/TNC/EGR2/AREG",7
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","7/85","429/18903",0.00318618832556442,0.0117090444420866,0.00664950887325578,"HMOX1/IFNG/IL1B/IL6/TNF/HSPA1A/APOE",7
"GO:0032695","GO:0032695","negative regulation of interleukin-12 production","2/85","19/18903",0.00325137559673527,0.0118956432815515,0.006755477438402,"THBS1/CCR7",2
"GO:0035743","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","2/85","19/18903",0.00325137559673527,0.0118956432815515,0.006755477438402,"IL1B/IL6",2
"GO:0045091","GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","2/85","19/18903",0.00325137559673527,0.0118956432815515,0.006755477438402,"CXCL8/APOBEC3A",2
"GO:0045229","GO:0045229","external encapsulating structure organization","6/85","321/18903",0.00325302871642699,0.0118956432815515,0.006755477438402,"IL6/MMP9/PTX3/TNF/CYP1B1/TGFBI",6
"GO:0050854","GO:0050854","regulation of antigen receptor-mediated signaling pathway","3/85","66/18903",0.00327386203479232,0.0119570645463068,0.00679035827321452,"CD19/CCR7/LCK",3
"GO:0015849","GO:0015849","organic acid transport","6/85","324/18903",0.00340486274469242,0.0124202012928312,0.0070533713585928,"EDN1/IL1B/TNF/THBS1/SLC25A2/APOE",6
"GO:0002704","GO:0002704","negative regulation of leukocyte mediated immunity","3/85","68/18903",0.00356248050435471,0.012931454968013,0.00734370981160839,"CCR2/HMOX1/IL7R",3
"GO:0042987","GO:0042987","amyloid precursor protein catabolic process","3/85","68/18903",0.00356248050435471,0.012931454968013,0.00734370981160839,"IFNG/TNF/APOE",3
"GO:0043550","GO:0043550","regulation of lipid kinase activity","3/85","68/18903",0.00356248050435471,0.012931454968013,0.00734370981160839,"CISH/CD19/CCR7",3
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","3/85","68/18903",0.00356248050435471,0.012931454968013,0.00734370981160839,"FOS/IFNG/TNF",3
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","4/85","139/18903",0.0035776599032121,0.0129327120125688,0.0073444236810423,"CCL5/CXCL8/EDN1/C3",4
"GO:0002577","GO:0002577","regulation of antigen processing and presentation","2/85","20/18903",0.00360212269087416,0.0129327120125688,0.0073444236810423,"THBS1/CCR7",2
"GO:0009110","GO:0009110","vitamin biosynthetic process","2/85","20/18903",0.00360212269087416,0.0129327120125688,0.0073444236810423,"IFNG/TNF",2
"GO:0015732","GO:0015732","prostaglandin transport","2/85","20/18903",0.00360212269087416,0.0129327120125688,0.0073444236810423,"EDN1/IL1B",2
"GO:0033141","GO:0033141","positive regulation of peptidyl-serine phosphorylation of STAT protein","2/85","20/18903",0.00360212269087416,0.0129327120125688,0.0073444236810423,"IFNG/LIF",2
"GO:0039692","GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","2/85","20/18903",0.00360212269087416,0.0129327120125688,0.0073444236810423,"CXCL8/APOBEC3A",2
"GO:0042359","GO:0042359","vitamin D metabolic process","2/85","20/18903",0.00360212269087416,0.0129327120125688,0.0073444236810423,"IFNG/TNF",2
"GO:0071243","GO:0071243","cellular response to arsenic-containing substance","2/85","20/18903",0.00360212269087416,0.0129327120125688,0.0073444236810423,"ATF3/HMOX1",2
"GO:1902004","GO:1902004","positive regulation of amyloid-beta formation","2/85","20/18903",0.00360212269087416,0.0129327120125688,0.0073444236810423,"IFNG/TNF",2
"GO:0001889","GO:0001889","liver development","4/85","141/18903",0.00376484764028952,0.0135005795527089,0.00766691287011935,"HMOX1/IL6/TNF/SOD2",4
"GO:0010594","GO:0010594","regulation of endothelial cell migration","5/85","230/18903",0.00380379561165864,0.0136237516345017,0.00773686169086807,"EDN1/HMOX1/TNF/THBS1/APOE",5
"GO:0042552","GO:0042552","myelination","4/85","142/18903",0.00386088857518811,0.0138115361832212,0.00784350361448081,"TNF/CXCR4/EGR2/CLDN5",4
"GO:0042130","GO:0042130","negative regulation of T cell proliferation","3/85","70/18903",0.00386619446327837,0.0138138335346568,0.00784480826908619,"CD80/CD86/IL2RA",3
"GO:0010212","GO:0010212","response to ionizing radiation","4/85","143/18903",0.00395857873308669,0.0140649199238622,0.00798739899723936,"CXCL10/VCAM1/SOD2/THBD",4
"GO:0003085","GO:0003085","negative regulation of systemic arterial blood pressure","2/85","21/18903",0.00396970731139393,0.0140649199238622,0.00798739899723936,"TNF/SOD2",2
"GO:0010829","GO:0010829","negative regulation of glucose transmembrane transport","2/85","21/18903",0.00396970731139393,0.0140649199238622,0.00798739899723936,"IL1B/TNF",2
"GO:0032305","GO:0032305","positive regulation of icosanoid secretion","2/85","21/18903",0.00396970731139393,0.0140649199238622,0.00798739899723936,"EDN1/IL1B",2
"GO:0035902","GO:0035902","response to immobilization stress","2/85","21/18903",0.00396970731139393,0.0140649199238622,0.00798739899723936,"FOS/SOD2",2
"GO:0060353","GO:0060353","regulation of cell adhesion molecule production","2/85","21/18903",0.00396970731139393,0.0140649199238622,0.00798739899723936,"CXCL8/IL1B",2
"GO:0071731","GO:0071731","response to nitric oxide","2/85","21/18903",0.00396970731139393,0.0140649199238622,0.00798739899723936,"CCNA2/CCR7",2
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","3/85","71/18903",0.00402378654934267,0.0142394931411625,0.00808653827057735,"CYP1B1/THBS1/SOD2",3
"GO:0007272","GO:0007272","ensheathment of neurons","4/85","144/18903",0.00405793141649076,0.0143090391138638,0.00812603308715818,"TNF/CXCR4/EGR2/CLDN5",4
"GO:0008366","GO:0008366","axon ensheathment","4/85","144/18903",0.00405793141649076,0.0143090391138638,0.00812603308715818,"TNF/CXCR4/EGR2/CLDN5",4
"GO:0061008","GO:0061008","hepaticobiliary system development","4/85","144/18903",0.00405793141649076,0.0143090391138638,0.00812603308715818,"HMOX1/IL6/TNF/SOD2",4
"GO:0051604","GO:0051604","protein maturation","6/85","336/18903",0.00406561091469516,0.0143190719730405,0.00813173069864556,"PLAU/SERPINE1/THBS1/PLAUR/SERPINE2/THBD",6
"GO:0014065","GO:0014065","phosphatidylinositol 3-kinase signaling","4/85","145/18903",0.00415895986149227,0.0146304502490975,0.00830856089344248,"CCL5/EDN1/TNF/SERPINE2",4
"GO:0035914","GO:0035914","skeletal muscle cell differentiation","3/85","72/18903",0.00418524043032008,0.014670629768767,0.00833137864547056,"ATF3/FOS/EGR2",3
"GO:0042698","GO:0042698","ovulation cycle","3/85","72/18903",0.00418524043032008,0.014670629768767,0.00833137864547056,"PTX3/CYP1B1/A2M",3
"GO:0070265","GO:0070265","necrotic cell death","3/85","72/18903",0.00418524043032008,0.014670629768767,0.00833137864547056,"FASLG/TNF/NINJ1",3
"GO:0050768","GO:0050768","negative regulation of neurogenesis","4/85","146/18903",0.0042616772368234,0.0149209077724242,0.00847351029543834,"IL1B/IL6/TNF/ID1",4
"GO:0002223","GO:0002223","stimulatory C-type lectin receptor signaling pathway","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"KLRC2/KLRK1",2
"GO:0032303","GO:0032303","regulation of icosanoid secretion","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"EDN1/IL1B",2
"GO:0032891","GO:0032891","negative regulation of organic acid transport","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"TNF/THBS1",2
"GO:0033630","GO:0033630","positive regulation of cell adhesion mediated by integrin","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"CCL5/LIF",2
"GO:0044321","GO:0044321","response to leptin","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"EDN1/CCNA2",2
"GO:0051000","GO:0051000","positive regulation of nitric-oxide synthase activity","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"TNF/APOE",2
"GO:0072574","GO:0072574","hepatocyte proliferation","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"IL6/TNF",2
"GO:0072575","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"IL6/TNF",2
"GO:1990840","GO:1990840","response to lectin","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"KLRC2/KLRK1",2
"GO:1990858","GO:1990858","cellular response to lectin","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"KLRC2/KLRK1",2
"GO:2000810","GO:2000810","regulation of bicellular tight junction assembly","2/85","22/18903",0.00435397457361237,0.0150027589980921,0.00851999320478737,"TNF/CLDN5",2
"GO:0035296","GO:0035296","regulation of tube diameter","4/85","147/18903",0.0043660966429289,0.0150027589980921,0.00851999320478737,"EDN1/TNF/SOD2/APOE",4
"GO:0097746","GO:0097746","blood vessel diameter maintenance","4/85","147/18903",0.0043660966429289,0.0150027589980921,0.00851999320478737,"EDN1/TNF/SOD2/APOE",4
"GO:0106106","GO:0106106","cold-induced thermogenesis","4/85","147/18903",0.0043660966429289,0.0150027589980921,0.00851999320478737,"CCR2/CXCR4/ID1/G0S2",4
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis","4/85","147/18903",0.0043660966429289,0.0150027589980921,0.00851999320478737,"CCR2/CXCR4/ID1/G0S2",4
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","4/85","147/18903",0.0043660966429289,0.0150027589980921,0.00851999320478737,"CD80/CD86/IL2/IL2RA",4
"GO:0007160","GO:0007160","cell-matrix adhesion","5/85","238/18903",0.00439557381427224,0.0150865465097038,0.00856757572142103,"PLAU/SERPINE1/VCAM1/THBS1/CCR7",5
"GO:0035150","GO:0035150","regulation of tube size","4/85","148/18903",0.00447223111105686,0.0153318848969334,0.00870690218746207,"EDN1/TNF/SOD2/APOE",4
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","3/85","74/18903",0.00451984510054401,0.0154593316256482,0.00877927855921882,"IFNG/IL6/TNF",3
"GO:0042267","GO:0042267","natural killer cell mediated cytotoxicity","3/85","74/18903",0.00451984510054401,0.0154593316256482,0.00877927855921882,"CD2/KLRC2/KLRK1",3
"GO:0045088","GO:0045088","regulation of innate immune response","5/85","240/18903",0.00455323089599953,0.0155555593009811,0.00883392578377619,"CCL5/A2M/KLRC2/KLRK1/APOE",5
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","4/85","149/18903",0.00458009360236772,0.0156293055878032,0.00887580593813197,"TNF/CYP1B1/THBS1/SOD2",4
"GO:0070588","GO:0070588","calcium ion transmembrane transport","6/85","345/18903",0.00462034766495882,0.015748526793565,0.00894351107577275,"CXCL10/EDN1/FASLG/CD19/CCR7/LCK",6
"GO:0010821","GO:0010821","regulation of mitochondrion organization","4/85","150/18903",0.00468969700706127,0.0159230407227497,0.00904261667968086,"MMP9/PMAIP1/PLAUR/HSPA1A",4
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration","4/85","150/18903",0.00468969700706127,0.0159230407227497,0.00904261667968086,"HMOX1/TNF/THBS1/APOE",4
"GO:0050810","GO:0050810","regulation of steroid biosynthetic process","3/85","75/18903",0.00469305015224864,0.0159230407227497,0.00904261667968086,"IFNG/TNF/APOE",3
"GO:2000242","GO:2000242","negative regulation of reproductive process","3/85","75/18903",0.00469305015224864,0.0159230407227497,0.00904261667968086,"DUSP1/LIF/TIMP1",3
"GO:0010893","GO:0010893","positive regulation of steroid biosynthetic process","2/85","23/18903",0.00475477061673461,0.0159497514912434,0.00905778559401789,"IFNG/TNF",2
"GO:0033139","GO:0033139","regulation of peptidyl-serine phosphorylation of STAT protein","2/85","23/18903",0.00475477061673461,0.0159497514912434,0.00905778559401789,"IFNG/LIF",2
"GO:0034695","GO:0034695","response to prostaglandin E","2/85","23/18903",0.00475477061673461,0.0159497514912434,0.00905778559401789,"A2M/CCR7",2
"GO:0035739","GO:0035739","CD4-positive, alpha-beta T cell proliferation","2/85","23/18903",0.00475477061673461,0.0159497514912434,0.00905778559401789,"IL2/IL2RA",2
"GO:0045591","GO:0045591","positive regulation of regulatory T cell differentiation","2/85","23/18903",0.00475477061673461,0.0159497514912434,0.00905778559401789,"IFNG/IL2",2
"GO:0045624","GO:0045624","positive regulation of T-helper cell differentiation","2/85","23/18903",0.00475477061673461,0.0159497514912434,0.00905778559401789,"CD80/CD86",2
"GO:0060965","GO:0060965","negative regulation of miRNA-mediated gene silencing","2/85","23/18903",0.00475477061673461,0.0159497514912434,0.00905778559401789,"IL6/TNF",2
"GO:0072576","GO:0072576","liver morphogenesis","2/85","23/18903",0.00475477061673461,0.0159497514912434,0.00905778559401789,"IL6/TNF",2
"GO:0150146","GO:0150146","cell junction disassembly","2/85","23/18903",0.00475477061673461,0.0159497514912434,0.00905778559401789,"DKK1/C3",2
"GO:2000561","GO:2000561","regulation of CD4-positive, alpha-beta T cell proliferation","2/85","23/18903",0.00475477061673461,0.0159497514912434,0.00905778559401789,"IL2/IL2RA",2
"GO:0010822","GO:0010822","positive regulation of mitochondrion organization","3/85","76/18903",0.00487022553549024,0.0163185611268349,0.00926723077603406,"MMP9/PMAIP1/PLAUR",3
"GO:0002228","GO:0002228","natural killer cell mediated immunity","3/85","77/18903",0.00505139690845636,0.0169064832122573,0.00960110884295362,"CD2/KLRC2/KLRK1",3
"GO:0034763","GO:0034763","negative regulation of transmembrane transport","4/85","154/18903",0.00514577503264033,0.0171165295811601,0.00972039314499229,"IL1B/MMP9/TNF/THBS1",4
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","4/85","154/18903",0.00514577503264033,0.0171165295811601,0.00972039314499229,"CCL2/HMOX1/SOD2/APOE",4
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","4/85","154/18903",0.00514577503264033,0.0171165295811601,0.00972039314499229,"IL1B/TNF/S100A8/HSPA1A",4
"GO:0006925","GO:0006925","inflammatory cell apoptotic process","2/85","24/18903",0.0051719425979535,0.0171165295811601,0.00972039314499229,"FASLG/IL6",2
"GO:0010623","GO:0010623","programmed cell death involved in cell development","2/85","24/18903",0.0051719425979535,0.0171165295811601,0.00972039314499229,"FASLG/IL1B",2
"GO:0060149","GO:0060149","negative regulation of post-transcriptional gene silencing","2/85","24/18903",0.0051719425979535,0.0171165295811601,0.00972039314499229,"IL6/TNF",2
"GO:0060352","GO:0060352","cell adhesion molecule production","2/85","24/18903",0.0051719425979535,0.0171165295811601,0.00972039314499229,"CXCL8/IL1B",2
"GO:0060967","GO:0060967","negative regulation of gene silencing by RNA","2/85","24/18903",0.0051719425979535,0.0171165295811601,0.00972039314499229,"IL6/TNF",2
"GO:0070233","GO:0070233","negative regulation of T cell apoptotic process","2/85","24/18903",0.0051719425979535,0.0171165295811601,0.00972039314499229,"CCL5/IL7R",2
"GO:1900369","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA","2/85","24/18903",0.0051719425979535,0.0171165295811601,0.00972039314499229,"IL6/TNF",2
"GO:0043537","GO:0043537","negative regulation of blood vessel endothelial cell migration","3/85","78/18903",0.00523658935050141,0.0173111357769924,0.00983090904852121,"TNF/THBS1/APOE",3
"GO:0050871","GO:0050871","positive regulation of B cell activation","4/85","155/18903",0.00526427381474493,0.0173832542243863,0.00987186476085478,"IL2/IL6/IL7/TNFSF13",4
"GO:0008643","GO:0008643","carbohydrate transport","4/85","156/18903",0.00538458931459465,0.0177607500554893,0.010086242790672,"EDN1/IL1B/TNF/C3",4
"GO:0043299","GO:0043299","leukocyte degranulation","3/85","79/18903",0.00542582736784785,0.0178768639194275,0.0101521832841413,"CCR2/HMOX1/KLRC2",3
"GO:0009306","GO:0009306","protein secretion","6/85","359/18903",0.00559182365469245,0.018325621622135,0.0104070305811051,"CCL5/IFNG/IL1B/IL6/TNF/APOE",6
"GO:0019835","GO:0019835","cytolysis","2/85","25/18903",0.00560533868658146,0.018325621622135,0.0104070305811051,"PRF1/NINJ1",2
"GO:0045662","GO:0045662","negative regulation of myoblast differentiation","2/85","25/18903",0.00560533868658146,0.018325621622135,0.0104070305811051,"CXCL10/TNF",2
"GO:0062149","GO:0062149","detection of stimulus involved in sensory perception of pain","2/85","25/18903",0.00560533868658146,0.018325621622135,0.0104070305811051,"TNF/CXCR4",2
"GO:0070423","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","2/85","25/18903",0.00560533868658146,0.018325621622135,0.0104070305811051,"NFKBIA/HSPA1A",2
"GO:1902993","GO:1902993","positive regulation of amyloid precursor protein catabolic process","2/85","25/18903",0.00560533868658146,0.018325621622135,0.0104070305811051,"IFNG/TNF",2
"GO:2000193","GO:2000193","positive regulation of fatty acid transport","2/85","25/18903",0.00560533868658146,0.018325621622135,0.0104070305811051,"EDN1/IL1B",2
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","6/85","360/18903",0.00566651947846883,0.0185052157609974,0.0105090212111567,"CCL5/IFNG/IL1B/IL6/TNF/APOE",6
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","6/85","361/18903",0.0057419446422829,0.0187308810907951,0.0106371754444332,"CCL5/IL1B/A2M/KLRC2/KLRK1/APOE",6
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","3/85","81/18903",0.00581653532158079,0.0189533307178463,0.0107635034959019,"CXCL10/CXCL8/CXCL2",3
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","5/85","255/18903",0.00586675037551698,0.019095950123386,0.0108444963563634,"FASLG/HMOX1/IL1B/TNF/CCR7",5
"GO:1990845","GO:1990845","adaptive thermogenesis","4/85","160/18903",0.00588426473751128,0.0191319343057172,0.0108649315969068,"CCR2/CXCR4/ID1/G0S2",4
"GO:0002726","GO:0002726","positive regulation of T cell cytokine production","2/85","26/18903",0.00605480805821349,0.0195150614455151,0.0110825076192946,"IL1B/IL6",2
"GO:0035821","GO:0035821","modulation of process of another organism","2/85","26/18903",0.00605480805821349,0.0195150614455151,0.0110825076192946,"IFNG/PRF1",2
"GO:0035872","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","2/85","26/18903",0.00605480805821349,0.0195150614455151,0.0110825076192946,"NFKBIA/HSPA1A",2
"GO:0045822","GO:0045822","negative regulation of heart contraction","2/85","26/18903",0.00605480805821349,0.0195150614455151,0.0110825076192946,"IL2/TNF",2
"GO:0050857","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","2/85","26/18903",0.00605480805821349,0.0195150614455151,0.0110825076192946,"CCR7/LCK",2
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","2/85","26/18903",0.00605480805821349,0.0195150614455151,0.0110825076192946,"IL1B/TNF",2
"GO:1903306","GO:1903306","negative regulation of regulated secretory pathway","2/85","26/18903",0.00605480805821349,0.0195150614455151,0.0110825076192946,"CCR2/HMOX1",2
"GO:1903798","GO:1903798","regulation of miRNA maturation","2/85","26/18903",0.00605480805821349,0.0195150614455151,0.0110825076192946,"IL6/TNF",2
"GO:0007492","GO:0007492","endoderm development","3/85","83/18903",0.00622370557073921,0.0200376259788365,0.0113792694531365,"MMP9/DKK1/DUSP1",3
"GO:0071692","GO:0071692","protein localization to extracellular region","6/85","368/18903",0.00629068929370372,0.0202312939065694,0.0114892525188166,"CCL5/IFNG/IL1B/IL6/TNF/APOE",6
"GO:0031589","GO:0031589","cell-substrate adhesion","6/85","369/18903",0.00637209784477326,0.0204708826640113,0.0116253137983191,"PLAU/SERPINE1/VCAM1/ID1/THBS1/CCR7",6
"GO:0051100","GO:0051100","negative regulation of binding","4/85","164/18903",0.00641398319841566,0.0205831183463783,0.0116890518915073,"HMOX1/NFKBIA/DKK1/ID1",4
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","5/85","261/18903",0.00646019274004178,0.0206865847524365,0.0117478099557175,"ATF3/CXCL8/PMAIP1/THBS1/HSPA1A",5
"GO:0045927","GO:0045927","positive regulation of growth","5/85","261/18903",0.00646019274004178,0.0206865847524365,0.0117478099557175,"EDN1/IL2/IL7/CXCR4/S100A8",5
"GO:0010875","GO:0010875","positive regulation of cholesterol efflux","2/85","27/18903",0.00652020088892125,0.0207664892827793,0.0117931873463454,"NFKBIA/APOE",2
"GO:0032740","GO:0032740","positive regulation of interleukin-17 production","2/85","27/18903",0.00652020088892125,0.0207664892827793,0.0117931873463454,"IL2/IL6",2
"GO:0042501","GO:0042501","serine phosphorylation of STAT protein","2/85","27/18903",0.00652020088892125,0.0207664892827793,0.0117931873463454,"IFNG/LIF",2
"GO:0045954","GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","2/85","27/18903",0.00652020088892125,0.0207664892827793,0.0117931873463454,"KLRC2/KLRK1",2
"GO:1903523","GO:1903523","negative regulation of blood circulation","2/85","27/18903",0.00652020088892125,0.0207664892827793,0.0117931873463454,"IL2/TNF",2
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","5/85","262/18903",0.00656305078503195,0.0208805117349781,0.0118579401373521,"ATF3/FOS/HMOX1/PMAIP1/VCAM1",5
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","4/85","166/18903",0.00669034647345107,0.0212626676548949,0.0120749646087359,"CD80/CD86/IL2/IL2RA",4
"GO:0030307","GO:0030307","positive regulation of cell growth","4/85","167/18903",0.00683144496869374,0.0216646038514677,0.0123032222021555,"EDN1/IL2/CXCR4/S100A8",4
"GO:0043271","GO:0043271","negative regulation of ion transport","4/85","167/18903",0.00683144496869374,0.0216646038514677,0.0123032222021555,"MMP9/TNF/SERPINE2/SPINK1",4
"GO:0032092","GO:0032092","positive regulation of protein binding","3/85","86/18903",0.0068657103571073,0.0217267458095639,0.0123385123151793,"MMP9/CLDN5/APOE",3
"GO:0033077","GO:0033077","T cell differentiation in thymus","3/85","86/18903",0.0068657103571073,0.0217267458095639,0.0123385123151793,"IL1B/IL7R/CCR7",3
"GO:0045830","GO:0045830","positive regulation of isotype switching","2/85","28/18903",0.00700136834947811,0.0220852535156061,0.012542107081964,"IL2/TNFSF13",2
"GO:0070920","GO:0070920","regulation of production of small RNA involved in gene silencing by RNA","2/85","28/18903",0.00700136834947811,0.0220852535156061,0.012542107081964,"IL6/TNF",2
"GO:1900017","GO:1900017","positive regulation of cytokine production involved in inflammatory response","2/85","28/18903",0.00700136834947811,0.0220852535156061,0.012542107081964,"IL6/TNF",2
"GO:0001910","GO:0001910","regulation of leukocyte mediated cytotoxicity","3/85","87/18903",0.00708812827262433,0.0223114090791852,0.012670539716599,"IL7R/KLRC2/KLRK1",3
"GO:0048145","GO:0048145","regulation of fibroblast proliferation","3/85","87/18903",0.00708812827262433,0.0223114090791852,0.012670539716599,"CCNA2/SOD2/LIF",3
"GO:0055072","GO:0055072","iron ion homeostasis","3/85","88/18903",0.00731478744813751,0.0230004250757785,0.0130618285195259,"HMOX1/IFNG/SOD2",3
"GO:0003018","GO:0003018","vascular process in circulatory system","5/85","270/18903",0.00742773495381045,0.0233308069280875,0.0132494507520111,"EDN1/TNF/SOD2/CLDN5/APOE",5
"GO:0042104","GO:0042104","positive regulation of activated T cell proliferation","2/85","29/18903",0.00749816259961492,0.0235270737500629,0.0133609097169766,"IL2/IL2RA",2
